userId,sport,avg_hr,avg_speed,start_time,duration_min,start_lat,start_lon
10815918,run,134.648,,2014-07-25 23:06:39,39.1,51.7236761469394,19.414396472275257
10815918,run,128.212,,2014-07-12 12:54:30,233.16666666666666,50.583031978458166,16.49377771653235
10815918,run,157.012,12.076596000000007,2014-07-09 00:41:21,38.28333333333333,51.77949232980609,19.401710210368037
10815918,run,160.486,12.939551999999996,2014-07-05 01:40:16,49.0,51.75815728493035,19.414676427841187
10815918,run,146.126,,2014-07-04 01:31:11,65.73333333333333,51.736416555941105,19.406570959836245
10815918,run,131.744,,2014-06-25 01:40:32,68.5,51.77309174090624,19.414338301867247
10815918,run,139.27,,2014-06-22 01:47:36,52.166666666666664,51.753372894600034,19.41863746382296
10815918,run,139.844,,2014-06-21 01:27:03,81.78333333333333,51.73556914553046,19.405960086733103
10815918,run,129.872,11.161360799999997,2014-06-18 01:38:53,61.766666666666666,51.77307162433863,19.414380630478263
10815918,run,133.688,,2014-06-16 01:25:43,46.25,51.73625847324729,19.40651203505695
10815918,run,162.346,11.826374399999995,2014-06-09 12:04:12,60.53333333333333,51.73699440434575,19.406354958191514
10815918,run,153.362,,2014-06-06 19:33:57,126.8,50.45254988595843,22.291372250765562
10815918,run,151.076,,2014-06-04 22:22:36,56.4,51.73634740523994,19.406022280454636
10815918,run,148.526,,2014-05-21 01:38:03,66.11666666666666,51.77312057465315,19.414400663226843
10815918,run,147.28,,2014-05-11 00:29:59,46.483333333333334,51.72225549817085,19.379675360396504
10815918,run,146.41,,2014-05-08 23:39:50,79.45,51.77918010391295,19.40130871720612
10815918,run,137.722,9.528242400000003,2014-05-07 00:16:32,66.53333333333333,51.77335375919938,19.414401836693287
10815918,run,180.996,,2014-05-04 16:33:55,43.8,51.76318977959454,19.64197394438088
10815918,run,141.1,,2014-05-03 00:18:24,69.56666666666666,51.737495390698314,19.406414134427905
10815918,run,133.102,,2014-05-01 12:57:56,69.38333333333334,51.52106677182019,-0.1620918419212103
10815918,run,129.008,,2014-04-30 12:30:38,94.63333333333334,51.52019941248,-0.16013969667255878
10815918,run,144.292,,2014-04-27 15:45:59,137.55,51.73715424723923,19.406231492757797
10815918,run,144.438,,2014-04-26 18:00:48,58.61666666666667,51.72044165432453,19.67133617028594
10815918,run,152.07,,2014-04-25 13:13:44,64.36666666666666,51.73681788146496,19.407149981707335
10815918,run,142.178,,2014-04-23 16:28:03,77.26666666666667,54.48039005510509,18.55945852585137
10815918,run,134.822,,2014-04-21 00:40:02,107.91666666666667,51.7378016654402,19.4066889770329
10815918,run,143.372,9.9301752,2014-04-19 21:08:22,115.16666666666667,51.820696759968996,19.473909493535757
10815918,run,139.628,,2014-04-18 20:13:14,77.3,51.73740578815341,19.406377002596855
10815918,run,131.018,,2014-04-16 01:39:44,61.016666666666666,51.77317874506116,19.414285076782107
10815918,run,127.526,,2014-03-20 22:24:10,39.38333333333333,51.73738718032837,19.406724348664284
10815918,run,143.63,10.550613599999997,2014-03-14 01:46:37,88.88333333333334,51.736618308350444,19.405348459258676
10815918,run,138.658,,2014-03-12 02:40:55,91.83333333333333,51.77311236038804,19.414382055401802
10815918,run,142.224,,2014-03-11 02:45:46,119.73333333333333,51.73735583201051,19.40501586534083
10815918,run,172.78,,2014-03-09 18:43:33,54.833333333333336,51.76013256423175,19.422283172607422
4054786,bike,131.658,,2014-05-29 14:42:20,177.45,55.74577957391739,12.477196119725704
4054786,bike,124.468,28.610380799999973,2014-05-24 14:19:47,277.8,55.745790554210544,12.477828534319997
4054786,bike,146.05,30.98128319999999,2014-05-22 21:25:06,224.68333333333334,55.745756858959794,12.477167202159762
4054786,bike,110.228,,2014-05-10 15:28:32,151.85,39.52467832714319,2.5388612039387226
4054786,bike,129.748,28.323619200000003,2014-05-03 23:24:19,105.71666666666667,39.52470690943301,2.538975114002824
4054786,bike,116.51,,2014-05-01 21:09:50,142.48333333333332,55.74577772989869,12.477219421416521
4054786,bike,125.972,30.310236000000014,2014-04-29 21:10:03,177.06666666666666,55.745708998292685,12.477494515478611
4054786,bike,122.568,30.168216,2014-04-22 21:40:24,208.76666666666668,55.745704136788845,12.477517817169428
4054786,bike,136.508,,2014-04-19 14:37:39,285.1666666666667,55.74575359001756,12.477185055613518
4054786,bike,150.524,35.6560704,2014-04-13 14:24:13,144.43333333333334,55.464716171845794,11.78576529957354
4054786,bike,159.944,34.20560159999998,2014-04-12 18:00:10,146.01666666666668,55.3727619163692,11.335246386006474
4054786,bike,124.276,,2014-04-08 21:43:48,152.71666666666667,55.74570246040821,12.477459562942386
4054786,bike,134.14,,2014-04-03 21:11:13,185.0,55.74567245319486,12.477518822997808
4054786,bike,126.428,,2014-03-29 15:15:55,216.16666666666666,55.7457529194653,12.477444726973772
4054786,bike,132.478,,2014-03-22 15:44:48,243.93333333333334,55.74566918425262,12.477592919021845
4054786,bike,130.992,,2014-03-20 22:23:42,180.76666666666668,55.7457219902426,12.477567102760077
4054786,bike,127.304,,2014-03-08 16:41:12,265.05,55.745668932795525,12.477569114416838
4054786,bike,122.178,,2014-03-06 23:13:00,179.46666666666667,55.74595257639885,12.47764689847827
4054786,bike,130.014,25.878326400000013,2014-02-22 16:43:34,229.53333333333333,55.745683182030916,12.477869689464569
4054786,bike,126.482,27.799704000000002,2013-11-17 20:38:48,152.16666666666666,55.74570732191205,12.477085227146745
4054786,bike,118.112,29.245982399999995,2013-10-10 21:15:43,174.8,55.745711931958795,12.477602139115334
4054786,bike,149.892,,2013-09-29 14:10:05,167.88333333333333,54.85613325610757,9.35113213956356
4054786,bike,160.076,40.24380959999999,2013-09-28 19:49:51,111.03333333333333,54.928177976980805,8.722160244360566
4054786,bike,157.772,,2013-09-22 13:15:21,112.28333333333333,55.61208453029394,12.610994260758162
4054786,bike,144.832,43.00128799999999,2013-09-21 14:09:08,177.8,55.709319887682796,12.20286657102406
4054786,bike,116.828,28.754762400000008,2013-09-17 21:07:38,166.0,55.74566960334778,12.477614376693964
4054786,bike,160.148,,2013-09-15 14:06:15,144.86666666666667,55.86940133012831,12.24089065566659
4054786,bike,125.74,,2013-09-12 21:16:10,175.05,55.74576934799552,12.477215565741062
4054786,bike,164.296,37.61829359999996,2013-09-07 19:22:38,103.3,55.78241393901408,12.271919036284089
4054786,bike,124.156,26.086341599999958,2013-09-07 18:31:08,40.31666666666667,55.78235283493996,12.272198488935828
4054786,bike,161.176,36.5039784,2013-09-01 16:05:39,126.35,55.635319920256734,12.070300821214914
4054786,bike,122.744,23.472899999999996,2013-09-01 15:26:59,20.85,55.63538714312017,12.068108534440398
4054786,bike,125.892,30.849667199999995,2013-08-29 21:13:41,163.75,55.74634434655309,12.478781137615442
4054786,bike,138.248,31.645339200000013,2013-06-18 21:35:29,195.15,55.745715117082,12.477485379204154
4054786,bike,154.472,,2013-05-12 13:34:49,287.56666666666666,55.70325231179595,12.56915783509612
4054786,bike,112.054,,2013-05-12 12:13:06,59.233333333333334,55.74571662582457,12.477395189926028
4054786,bike,106.616,,2013-05-03 15:21:44,289.1,39.52454195357859,2.539096735417843
4054786,bike,114.288,,2013-04-14 17:16:33,203.33333333333334,55.74571805074811,12.477802718058228
4054786,bike,145.532,,2013-04-13 16:09:51,171.25,55.36527126096189,11.330290082842112
4054786,bike,130.452,,2013-04-06 14:38:01,272.21666666666664,55.74573774822056,12.477290835231543
4054786,bike,132.316,,2012-09-27 21:42:52,124.08333333333333,55.74562241323292,12.477040300145745
4054786,bike,161.712,,2012-09-02 13:07:55,118.4,55.611891,12.610605
4054786,bike,124.796,,2012-08-21 21:37:51,207.2,55.746234,12.477423
4054786,bike,122.134,,2012-08-14 21:42:15,209.06666666666666,55.745802,12.47722
4054786,bike,160.908,,2012-08-11 14:54:06,138.88333333333333,55.635286,12.069388
4054786,bike,135.19,,2012-08-09 21:47:50,165.31666666666666,55.745853,12.480997
4054786,bike,134.222,,2012-08-07 21:42:29,226.71666666666667,55.745719,12.477268
4054786,bike,120.558,,2012-07-03 21:47:08,168.46666666666667,55.746623,12.476439
4054786,bike,131.872,,2012-06-28 23:16:10,151.05,55.984075,12.40608
4054786,bike,129.842,,2012-06-26 21:39:10,198.83333333333334,55.745802,12.477196
4054786,bike,156.806,,2012-06-17 14:24:35,133.55,55.749414,12.588589
4054786,bike,123.476,,2012-06-14 21:47:39,175.93333333333334,55.745655,12.477485
4054786,bike,130.866,,2012-06-12 21:47:08,209.68333333333334,55.745797,12.47718
4054786,bike,149.718,,2012-06-10 13:16:15,200.81666666666666,55.78872,12.517574
4054786,bike,140.288,,2012-06-09 17:14:31,97.15,55.745812,12.47739
4054786,bike,119.676,,2012-05-23 21:53:06,177.13333333333333,55.746265,12.477095
4054786,bike,97.866,,2012-05-12 15:37:17,205.46666666666667,39.524966,2.539242
4054786,bike,106.926,,2012-05-10 21:57:08,109.9,39.524622,2.539061
4054786,bike,114.784,,2012-04-28 15:09:42,127.15,55.745708,12.477601
4054786,bike,124.458,,2012-04-26 22:12:07,156.9,55.745822,12.477507
4054786,bike,127.77,,2012-04-23 21:46:30,161.9,55.745704,12.477578
4054786,bike,129.616,,2012-04-19 21:21:26,200.2,55.745698,12.477501
4054786,bike,133.96,,2012-04-17 21:57:11,135.26666666666668,55.74569,12.477592
4054786,bike,124.27,,2012-04-14 16:11:37,105.78333333333333,55.745661,12.477528
4054786,bike,128.206,,2012-04-04 21:17:15,190.8,55.745762,12.477308
4054786,bike,133.546,,2012-03-31 14:10:37,241.08333333333334,55.747968,12.479128
4054786,bike,122.072,,2012-03-27 22:00:02,188.21666666666667,55.745446,12.477605
4054786,bike,121.408,,2012-03-25 20:13:53,214.26666666666668,55.745809,12.477311
4054786,bike,127.056,,2012-03-24 16:03:32,266.1333333333333,55.745735,12.4776
4054786,bike,132.756,,2012-03-21 22:35:58,231.31666666666666,55.745667,12.47765
4054786,bike,101.408,,2012-03-18 16:46:03,156.08333333333334,55.745681,12.477598
8785331,run,149.97,,2015-12-30 01:19:45,54.55,33.610741049051285,-112.3874394223094
8785331,run,151.37,,2015-11-08 03:06:41,163.88333333333333,34.466177970170975,-114.34850988909602
8785331,bike,143.822,,2015-11-07 23:03:12,240.71666666666667,34.46552149951458,-114.3487444985658
8785331,run,167.368,9.185018399999988,2015-11-03 20:51:25,42.55,33.610765943303704,-112.38746683113277
8785331,run,162.954,,2015-10-19 02:08:37,166.76666666666668,33.43184114433825,-111.94109788164496
8785331,bike,152.428,,2015-10-18 22:44:47,201.2,33.43095584772527,-111.94279697723687
8785331,run,158.692,8.907192000000002,2015-10-11 23:58:41,33.166666666666664,33.61088991165161,-112.38736348226666
8785331,run,159.322,,2015-10-04 21:21:17,101.5,33.61096325330436,-112.38734319806099
8785331,run,156.208,,2015-09-30 16:33:08,60.35,40.83789926022291,-74.44316206499934
8785331,run,155.082,,2015-09-29 16:33:36,54.28333333333333,40.83768602460623,-74.44283232092857
8785331,run,157.454,,2015-09-27 21:23:45,48.7,33.6108801048249,-112.38740631379187
8785331,run,159.362,7.599117600000003,2015-09-21 03:07:22,170.03333333333333,39.19614527374506,-120.23157628253102
8785331,bike,155.804,,2015-09-20 23:10:29,232.41666666666666,39.236997328698635,-120.02495373599231
8785331,bike,129.204,,2015-09-18 03:19:23,107.45,39.25578620284796,-120.2116145286709
8785331,run,156.656,,2015-09-17 04:51:20,36.88333333333333,39.203858049586415,-120.20107948221266
8785331,run,158.5,8.497418399999999,2015-09-15 23:00:14,47.483333333333334,39.19811527244747,-120.23240148089826
8785331,bike,136.128,,2015-09-15 00:44:53,253.45,39.256323063746095,-120.21144923754036
8785331,run,154.18,,2015-09-06 21:14:04,104.06666666666666,33.61121831461787,-112.38731025718153
8785331,bike,133.516,,2015-09-05 19:10:04,214.51666666666668,33.61082352697849,-112.38741394132376
8785331,run,148.104,,2015-09-01 18:43:33,66.38333333333334,33.6112046521157,-112.38742860965431
8785331,bike,144.116,,2015-08-29 20:43:19,207.36666666666667,33.610842218622565,-112.38737479783595
8785331,bike,129.768,,2015-08-22 19:17:44,266.0833333333333,33.33333844318986,-112.09730428643525
8785331,run,160.236,,2015-08-16 22:47:52,74.91666666666667,35.07389704696834,-111.525240233168
8785331,bike,155.768,,2015-08-16 21:16:55,87.26666666666667,35.07462543435395,-111.52589519508183
8785331,bike,140.234,,2015-08-01 22:56:37,222.25,35.07374298758805,-111.52496329508722
8785331,bike,139.176,,2015-07-26 20:12:18,214.3,33.35149917751551,-112.07529005594552
8785331,run,144.69,,2015-07-19 20:56:31,79.73333333333333,33.61084163188934,-112.38736482337117
8785331,run,162.316,,2015-07-13 19:52:22,42.766666666666666,33.61073442734778,-112.38734261132777
8785331,run,153.556,,2015-07-12 20:06:55,76.2,33.61084674485028,-112.38755215890706
8785331,bike,138.428,,2015-07-11 18:47:33,245.71666666666667,33.61115092411637,-112.38724144175649
8785331,run,161.306,,2015-07-09 18:50:43,57.35,33.610828975215554,-112.38737806677818
8785331,run,150.676,,2015-07-05 20:36:52,74.93333333333334,33.61075152643025,-112.38730271346867
8785331,bike,138.246,,2015-07-04 20:09:54,220.48333333333332,33.610807517543435,-112.38713323138654
8785331,run,151.962,,2015-07-02 18:40:38,49.96666666666667,33.61088161356747,-112.38737672567368
8785331,run,155.164,,2015-06-28 21:01:43,76.98333333333333,34.91087146103382,-111.46682616323233
8785331,bike,137.684,,2015-06-27 21:20:15,193.11666666666667,34.91100523620844,-111.46697603166103
8785331,run,160.422,,2015-06-25 18:51:02,49.016666666666666,33.610688745975494,-112.38708972930908
8785331,run,159.346,,2015-06-21 21:26:00,52.983333333333334,33.90569527633488,-112.30967413634062
8785331,bike,134.382,,2015-06-20 18:56:12,265.43333333333334,33.34839887917042,-112.08299738354981
8785331,run,163.388,,2015-06-18 18:40:44,47.55,33.61063526943326,-112.38647189922631
8785331,run,162.568,,2015-06-14 21:03:55,51.0,33.906015548855066,-112.30947875417769
8785331,bike,134.912,,2015-06-07 00:08:28,248.71666666666667,35.071176113560796,-111.52108104899526
8785331,bike,137.566,,2015-05-24 21:28:39,114.28333333333333,33.6105970479548,-112.3876466229558
8785331,bike,142.102,,2015-05-23 22:00:12,228.15,33.61087432131171,-112.38738493993878
8785331,run,172.334,,2015-05-17 23:16:56,72.3,33.43540973961353,-111.94313627667725
8785331,bike,163.046,26.4906,2015-05-17 21:44:57,89.81666666666666,33.43477623537183,-111.94242180325091
8785331,bike,137.442,,2015-05-01 05:20:30,43.85,37.09969148039818,-113.55008516460657
8785331,bike,151.358,,2015-04-26 22:50:17,77.63333333333334,33.616656912490726,-112.38695486448705
8785331,run,164.126,,2015-04-12 23:28:26,73.36666666666666,33.431778363883495,-111.94108639843762
8785331,bike,161.726,,2015-04-12 21:59:34,83.86666666666666,33.43108685687184,-111.946743093431
8785331,run,159.214,9.50711759999999,2015-04-11 01:35:34,33.55,33.610821263864636,-112.38738452084363
8785331,run,159.988,,2015-04-09 20:47:35,32.63333333333333,33.61064742319286,-112.38747621886432
8785331,run,165.902,,2015-04-09 01:26:55,49.7,33.610785556957126,-112.38739566877484
8785331,run,161.392,,2015-04-05 20:31:52,50.15,33.61074976623058,-112.38730371929705
8785331,run,165.238,9.553939200000002,2015-04-02 20:35:41,33.61666666666667,33.610893012955785,-112.38742341287434
8785331,run,165.334,,2015-03-29 02:27:08,154.73333333333332,33.20501762442291,-117.39344894886017
8785331,bike,164.174,,2015-03-28 22:30:08,229.33333333333334,33.20468561723828,-117.39324619062245
8785331,run,163.884,,2015-03-22 00:00:25,33.233333333333334,33.6108355,-112.3874033
8785331,bike,151.862,,2015-03-21 22:25:29,85.93333333333334,33.6117875,-112.3862456
8785331,run,162.518,9.258379199999995,2015-03-19 01:52:00,44.31666666666667,33.61075990833342,-112.38739835098386
8785331,run,162.432,,2015-03-15 23:34:32,105.53333333333333,33.61092293635011,-112.38731553778052
8785331,run,163.354,,2015-03-15 01:19:06,33.7,33.348122695460916,-112.08337984979153
8785331,bike,137.574,,2015-03-14 22:04:44,178.43333333333334,33.34618362598121,-112.08546669222414
8785331,run,164.128,,2015-03-11 21:46:39,64.61666666666666,33.610686399042606,-112.38748258911073
8785331,run,162.386,,2015-03-09 23:36:16,66.3,33.61070509068668,-112.38743665628135
8785331,run,157.692,,2015-03-08 20:38:08,32.35,33.67791848257184,-112.24377888254821
8785331,run,161.296,,2015-03-08 02:00:27,34.03333333333333,33.348291674628854,-112.08334288559854
8785331,bike,142.666,,2015-03-07 22:22:09,204.2,33.34842427633703,-112.08275933749974
8785331,run,165.548,,2015-03-06 08:47:37,20.816666666666666,33.61065966077149,-112.38745082169771
8785331,run,164.716,,2015-03-05 06:27:10,33.583333333333336,33.6108922585845,-112.38745744340122
8785331,run,158.252,,2015-03-01 23:53:51,72.28333333333333,33.61092603765428,-112.38745015114546
8785331,run,159.894,,2015-03-01 01:31:53,16.016666666666666,33.61075152643025,-112.38733615726233
8785331,run,160.0,,2015-02-28 05:37:37,67.45,33.610934503376484,-112.38739851862192
8785331,run,167.39,,2015-02-26 06:54:11,69.23333333333333,33.61085797660053,-112.38743305206299
8785331,run,124.892,9.4112496,2015-02-22 04:00:30,11.15,33.61065790057182,-112.38727949559689
8785331,run,169.058,,2015-02-15 22:32:23,141.35,33.60310077667236,-112.3874825052917
8785331,run,166.084,,2015-02-12 06:25:28,49.016666666666666,33.610915560275316,-112.3873942438513
8785331,run,159.738,,2015-02-08 22:43:22,129.48333333333332,33.610908687114716,-112.38742098212242
8785331,run,164.034,9.3615192,2015-01-31 22:05:12,90.76666666666667,33.638517167419195,-112.45920024812222
8785331,run,161.338,,2015-01-27 22:50:37,67.8,33.610756220296025,-112.38738988526165
8785331,run,166.156,,2015-01-24 03:38:12,51.75,33.61090893857181,-112.38746414892375
8785331,run,161.676,,2015-01-18 23:11:39,140.53333333333333,33.4220246784389,-111.9325205963105
8785331,run,161.426,,2015-01-11 23:44:34,96.68333333333334,33.61066997051239,-112.38760680891573
8785331,run,145.464,,2015-01-06 06:25:12,31.066666666666666,33.5761803,-112.4992069
8785331,run,167.252,,2015-01-04 23:16:45,127.71666666666667,33.6108797,-112.3873726
8785331,bike,143.7,,2015-01-04 04:37:20,73.91666666666667,33.6107354,-112.3874014
8785331,run,157.22,,2015-01-02 02:35:34,46.666666666666664,33.6108452,-112.3873575
8785331,run,160.082,,2014-12-14 00:02:04,95.13333333333334,33.6106172,-112.3874913
8785331,bike,143.138,,2014-12-13 00:55:49,81.58333333333333,33.6166494,-112.3868043
8785331,run,161.778,,2014-12-11 06:34:17,45.06666666666667,33.6108813,-112.3874337
8785331,run,159.398,,2014-12-02 06:55:15,54.21666666666667,33.6109203,-112.3873559
8785331,run,159.632,,2014-11-30 22:16:53,89.71666666666667,33.6089335,-112.3862818
8785331,run,153.352,,2014-11-23 23:36:19,97.91666666666667,33.6109234,-112.3871944
8785331,bike,150.83,,2014-11-23 01:07:48,81.55,33.6165919,-112.3869912
8785331,bike,156.352,,2014-11-21 06:37:36,94.7,33.6166591,-112.3867384
8785331,bike,154.492,,2014-11-09 22:24:41,95.98333333333333,33.610945,-112.3873678
8785331,run,163.048,,2014-11-07 07:17:48,77.46666666666667,33.6109094,-112.3873966
8785331,run,163.596,,2014-11-02 23:42:50,96.31666666666666,33.6108678,-112.3873947
8785331,bike,145.39,,2014-11-01 20:59:08,210.68333333333334,33.6110394,-112.3874469
8785331,run,159.55,,2014-10-26 20:56:17,74.31666666666666,33.6107695,-112.3874204
8785331,bike,157.378,,2014-10-25 23:42:40,86.3,33.6166639,-112.3868169
8785331,run,160.112,,2014-10-19 23:53:34,76.28333333333333,33.4318291,-111.9411439
8785331,bike,166.188,,2014-10-19 22:25:53,83.63333333333334,33.4312359,-111.9430502
8785331,bike,139.292,,2014-10-18 22:11:54,64.53333333333333,33.6115007,-112.3874066
8785331,bike,148.858,,2014-10-11 21:48:03,154.83333333333334,33.6166827,-112.3868058
8785331,run,154.254,,2014-10-05 20:38:59,74.98333333333333,33.6111211,-112.3872395
8785331,bike,152.858,,2014-10-04 21:57:37,218.55,33.6123207,-112.3937673
8785331,bike,154.072,,2014-10-02 20:25:45,52.7,33.6166826,-112.3869192
8785331,run,159.066,,2014-09-28 21:40:27,74.31666666666666,33.6109507,-112.3874601
8785331,bike,158.36,,2014-09-23 20:40:11,58.0,33.6107675,-112.3873336
8785331,bike,157.6,,2014-09-13 20:27:16,84.18333333333334,33.6110371,-112.387393
8785331,bike,149.566,,2014-09-01 20:51:55,89.48333333333333,33.6109736,-112.387317
8785331,run,163.976,,2014-08-31 19:53:53,77.38333333333334,33.6110109,-112.3877606
8785331,bike,148.886,,2014-08-30 20:10:26,180.76666666666668,33.6107807,-112.387488
8785331,bike,146.906,,2014-08-24 21:16:37,100.16666666666667,33.6108893,-112.3874156
8785331,bike,155.048,,2014-08-23 19:50:48,236.28333333333333,33.6108105,-112.3874458
8785331,run,161.876,,2014-08-20 20:39:46,38.8,33.610819,-112.3874147
8785331,bike,144.45,,2014-08-16 21:17:35,293.06666666666666,36.9601531,-122.0201598
8785331,run,147.666,,2014-08-15 20:12:06,60.833333333333336,37.2874133,-121.9379653
8785331,bike,153.516,,2014-08-15 01:04:07,145.73333333333332,37.2864262,-121.9375811
8785331,bike,145.95,,2014-08-13 01:57:02,69.26666666666667,37.2869577,-121.9381501
8785331,run,156.776,,2014-08-12 19:59:30,52.18333333333333,37.2870274,-121.9379369
8785331,run,163.662,,2014-08-10 23:05:16,83.9,35.0739602,-111.5252972
8785331,bike,169.908,,2014-08-10 21:36:12,85.46666666666667,35.0739146,-111.5252931
8785331,bike,156.892,,2014-08-09 04:42:03,43.13333333333333,35.1746586,-111.6624958
8785331,bike,155.194,,2014-07-26 19:16:46,177.73333333333332,33.6108446,-112.3873656
8785331,bike,153.986,,2014-07-20 19:30:12,179.58333333333334,33.6110274,-112.3874216
8785331,bike,159.086,,2014-07-13 19:19:51,119.13333333333334,33.6110441,-112.3874283
8785331,bike,164.904,,2014-07-12 20:35:38,154.5,33.6110218,-112.3873161
8785331,bike,153.63,,2014-07-06 19:45:54,169.58333333333334,33.6108569,-112.3874143
8785331,bike,161.888,,2014-06-14 19:55:57,258.78333333333336,33.4652624,-112.371126
8785331,bike,156.632,,2014-05-31 19:37:45,191.26666666666668,33.6108814,-112.3874354
8785331,bike,155.146,,2014-05-25 19:45:25,140.3,33.3515479,-112.0752034
8785331,bike,158.298,,2014-05-24 21:01:30,108.46666666666667,33.4815517,-111.9095583
8785331,run,168.772,,2014-05-18 23:21:27,85.38333333333334,33.435243,-111.9432746
8785331,bike,175.22,,2014-05-18 21:51:36,87.81666666666666,33.4360773,-111.9432758
8785331,bike,168.408,,2014-05-17 21:27:32,61.266666666666666,33.6107476,-112.3873423
8785331,bike,151.31,,2014-05-11 20:38:02,157.58333333333334,33.6108103,-112.3874567
8785331,bike,157.714,,2014-05-11 00:07:51,92.9,33.6107975,-112.3874947
8785331,bike,161.562,,2014-05-04 21:20:27,250.45,33.6109253,-112.3873149
8785331,bike,165.086,,2014-04-27 22:26:20,111.01666666666667,33.3332474,-112.0977938
8785331,bike,163.646,,2014-04-05 21:44:23,243.88333333333333,33.6108487,-112.3874248
8785331,bike,138.662,,2014-03-30 22:12:24,70.31666666666666,33.1937938,-117.3831942
8785331,bike,144.318,,2014-03-28 23:08:15,88.53333333333333,33.1936446,-117.381946
8785331,bike,165.246,,2014-03-23 22:55:53,56.46666666666667,33.6107135,-112.3873968
8785331,bike,167.746,,2014-03-22 21:02:39,228.01666666666668,33.6108084,-112.3873999
8785331,bike,165.802,,2014-03-16 21:54:05,54.516666666666666,33.6107991,-112.3874358
8785331,bike,160.306,,2014-03-15 21:59:55,272.48333333333335,33.6107997,-112.3874007
8785331,bike,161.062,,2014-03-09 21:54:43,83.93333333333334,33.6107602,-112.3874351
8785331,bike,159.454,,2014-02-08 22:44:46,292.71666666666664,33.6108083,-112.3874258
8785331,run,157.948,,2014-02-03 00:17:33,163.4,33.6174635,-112.2416946
8785331,bike,154.636,,2014-02-01 22:58:33,195.35,33.6107942,-112.3873985
8785331,bike,152.138,,2014-01-26 23:07:35,161.6,33.351329,-112.0743552
8785331,run,169.032,,2014-01-26 01:45:29,147.51666666666668,33.6110891,-112.3874163
8785331,walk,132.278,,2014-01-20 04:15:35,35.983333333333334,33.6107111,-112.3874995
8785331,walk,94.874,,2014-01-20 03:21:53,44.083333333333336,33.6104763,-112.3871574
8785331,bike,158.64,,2014-01-19 00:09:45,169.41666666666666,33.6108119,-112.38736
8785331,bike,147.054,,2014-01-12 23:59:30,105.35,33.6175112,-112.241621
8785331,run,161.308,,2014-01-11 23:13:44,140.68333333333334,33.6108446,-112.3873665
8785331,bike,145.52,,2014-01-05 22:52:42,226.03333333333333,33.6111544,-112.3871228
8785331,run,163.902,,2014-01-02 01:00:47,56.86666666666667,33.6108271,-112.3873942
8785331,bike,145.64,,2013-12-29 22:53:02,94.2,33.6108742,-112.3872098
8785331,run,148.704,,2013-12-29 02:12:37,52.833333333333336,33.6107328,-112.387398
8785331,walk,108.72,,2013-12-29 01:37:35,30.116666666666667,33.6107094,-112.3874355
8785331,bike,143.184,,2013-12-29 00:17:09,56.53333333333333,33.6104499,-112.3870786
8785331,bike,140.094,,2013-12-22 22:57:04,156.45,33.3516606,-112.0751431
8785331,run,149.75,,2013-12-21 23:10:19,48.13333333333333,33.617522,-112.2422843
8785331,bike,151.146,,2013-12-15 22:42:46,213.23333333333332,33.6106001,-112.3872617
8785331,run,165.844,,2013-12-15 00:32:07,107.68333333333334,33.6118273,-112.3885784
8785331,run,167.702,,2013-12-08 01:26:15,92.28333333333333,33.6102057,-112.3867546
8785331,run,166.878,,2013-12-04 03:23:18,62.81666666666667,33.6110907,-112.3873709
8785331,run,160.326,,2013-11-25 03:29:18,39.81666666666667,33.6109648,-112.387412
8785331,run,161.326,,2013-11-24 00:22:21,87.13333333333334,33.6100682,-112.386198
8785331,run,164.664,,2013-11-22 03:00:41,51.03333333333333,33.6105217,-112.3872208
8785331,bike,166.976,,2013-11-20 03:02:25,56.43333333333333,33.6109298,-112.3873829
8785331,run,167.01,,2013-11-20 01:46:07,54.1,33.6108084,-112.3873555
8785331,bike,151.956,,2013-11-14 22:50:35,64.28333333333333,33.6109599,-112.3871744
8785331,run,173.746,,2013-11-10 00:28:34,64.8,33.6109947,-112.3874521
8785331,run,152.94,,2013-11-07 21:56:39,42.166666666666664,33.6101,-112.3871444
8785331,run,160.068,,2013-11-05 22:42:59,36.3,33.6099739,-112.3868823
8785331,bike,165.028,,2013-11-02 21:11:53,180.83333333333334,33.6108935,-112.3874254
8785331,bike,166.434,,2013-10-26 23:37:45,54.983333333333334,33.6107702,-112.3874285
8785331,bike,151.876,,2013-10-18 20:30:21,125.65,33.6089249,-112.3863187
8785331,bike,154.21,,2013-10-12 21:53:37,206.08333333333334,33.6106396,-112.3872518
8785331,bike,159.542,,2013-10-09 20:55:10,49.8,33.610581,-112.3873842
8785331,bike,156.672,,2013-09-28 20:29:43,288.3666666666667,33.4527881,-112.3626214
8785331,bike,153.218,,2013-09-20 21:50:27,150.31666666666666,36.1601169,-115.351265
8785331,bike,141.018,,2013-09-19 20:24:17,97.61666666666666,33.610646,-112.3871467
8785331,bike,149.138,,2013-09-08 19:37:09,87.91666666666667,33.6108641,-112.3873668
8785331,kayaking,81.112,,2013-09-02 20:15:19,85.56666666666666,33.9062522,-112.3066541
8785331,walk,101.718,,2013-08-17 20:53:53,47.7,33.6114914,-112.3899981
8785331,bike,137.898,,2013-07-14 18:37:15,254.33333333333334,33.6108417,-112.3873983
8785331,run,159.242,,2013-07-09 19:16:19,78.9,33.611093,-112.3876278
8785331,bike,157.334,,2013-07-06 18:52:35,59.4,33.6108505,-112.3874143
